NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00002461211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2733671,SBD,tirzepatide 25 MG/ML Injectable Solution [Mounjaro],direct,2733671,202603,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002605201,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732454,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Zepbound],direct,2732454,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002605211,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732454,SBD,tirzepatide 4.17 MG/ML Injectable Solution [Zepbound],direct,2732454,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002610301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732458,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Zepbound],direct,2732458,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002610311,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732458,SBD,tirzepatide 8.33 MG/ML Injectable Solution [Zepbound],direct,2732458,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002621001,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732440,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Zepbound],direct,2732440,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002621011,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732440,SBD,tirzepatide 12.5 MG/ML Injectable Solution [Zepbound],direct,2732440,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002630401,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732444,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Zepbound],direct,2732444,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002630411,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732444,SBD,tirzepatide 16.7 MG/ML Injectable Solution [Zepbound],direct,2732444,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
00002652301,tirzepatide_ndc,Dual GIP/GLP-1 receptor agonist,tirzepatide,2601723,2732448,SBD,tirzepatide 20.8 MG/ML Injectable Solution [Zepbound],direct,2732448,202602,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Keep separate so inclusion can be controlled by config.
